doc_id,file_name,sentence
8,Tesla.pdf,Competitor data is based on their latest publicly available disclosure.
8,Tesla.pdf,"For a detailed explanation of our comparison methodology, please see page 134 of this report."
8,Tesla.pdf,"Drawing upon unique skills from their service, veterans play an essential role in achieving our goals."
8,Tesla.pdf,"With  dedicated veteran recruiting resources and professional development opportunities, we prioritize an inclusive  and supportive environment for transitioning veterans."
8,Tesla.pdf,Tesla also supports numerous organizations that sponsor  veteran hiring and have expanded outreach efforts throughout the country to more military bases and  community organizations.
8,Tesla.pdf,Tesla prides itself in being a great place to work for members of the LGBTQ+ community.
8,Tesla.pdf,This is demonstrated  by our 7th consecutive 100% Corporate Equality Index with the Human Rights Campaign.
8,Tesla.pdf,"Tracking the size of our  LGBTQ+ employee base is not a straightforward task for variety of reasons, which is why we will not be sharing  specific figures in this report."
8,Tesla.pdf,Our DEI governance structure supports our business operations.
8,Tesla.pdf,Our Senior Director of People engages with our  Board of Directors to ensure our DEI plans are in alignment with Tesla’s strategic objectives.
8,Tesla.pdf,"We also integrate  our talent management and learning and development into the DEI functional scope to ensure equitable talent,  career and learning resources are accessible to all employees."
8,Tesla.pdf,The DEI Director reports directly to the Senior  Director of People and has regular engagement with company executives across the company to ensure that  DEI principles are embedded into our business.
8,Tesla.pdf,The DEI Director is responsible for all of Tesla’s talent  management and learning programs.
8,Tesla.pdf,The diverse representation on our Board of Directors sets the tone for the rest of the company.
8,Tesla.pdf,"Data are representative of calendar year 2021, as measured on December 31, 2021."
8,Tesla.pdf,Totals may not add to 100% due to rounding or individuals  who selected “decline to state” or left the category blank.
8,Tesla.pdf,"During the global pandemic, we focused a great deal on expanding our community engagement and ensuring  our employees stayed connected."
8,Tesla.pdf,"Specifically, we expanded our Employee Resource Groups (ERGs) and  ensured our programming was accessible in a remote work environment."
8,Tesla.pdf,We welcomed Asian Pacific Islanders  at Tesla to our ERG family.
8,Tesla.pdf,"While this was a time of uncertainty and change, through our ERGs, we ensured our  employees felt more heard and connected than ever before as they pivoted to virtual events to promote  inclusion across different locations, physical boundaries and time zones."
8,Tesla.pdf,"At Tesla, we strive to have a diverse supply chain and create the maximum practical opportunities to provide  goods and services as a part of the corporate procurement process."
8,Tesla.pdf,"We formalized collaboration between the  DEI, Supply Chain and Government Affairs teams to ensure local minority, women, LGBTQ+, disabled and  veteran owned businesses are connected to opportunities with Tesla."
8,Tesla.pdf,We recognize that supplier diversity  creates a competitive advantage for the company and has a positive impact on the global community.
8,Tesla.pdf,"As the  supplier diversity program develops, we will implement plans that encourage increased usage of diverse  suppliers throughout our organization, partner with internal and external stakeholders to identify opportunities  for diverse suppliers and work with external partners to encourage capacity building for diverse suppliers."
8,Tesla.pdf,We strive to create an environment where people love to come to work every day.
8,Tesla.pdf,"With over 100,000  employees as of March 2022, challenges arise, and we address them head on."
8,Tesla.pdf,"In 2021, we re-doubled our efforts to educate employees and managers that any form of discrimination must be  reported."
8,Tesla.pdf,"While our goal is always prevention, reported complaints of discrimination and harassment are  promptly investigated and if substantiated, subject to discipline up to and including termination."
8,Tesla.pdf,New  employees receive anti-harassment and discrimination training during orientation.
8,Tesla.pdf,A new employee guidebook  was also rolled out which instructs employees to report all forms of misconduct without concern.
8,Tesla.pdf,"As the company continues to hire tens of thousands of workers per year, educating our workforce is a top  priority and an ongoing process."
8,Tesla.pdf,We believe it’s essential to provide all employees with a respectful and safe working environment where all  employees can achieve their potential.
8,Tesla.pdf,"As a result, we do not tolerate discrimination, harassment or any  mistreatment of employees in the workplace or work-related situations."
8,Tesla.pdf,Below are some of the actions we are  taking to ensure the proper treatment of all employees.
8,Tesla.pdf,"Training: Code of Business Ethics and harassment & discrimination training for front-line leaders, HR partners  and other employees to understand how to create and promote a respectful workplace, assess situations sooner  and escalate appropriately."
8,Tesla.pdf,Internal Tracking System Enhancement: An enhancement to our internal tracking system now allows HR to  document all employee concerns that are raised to ensure there is follow through and resolution for tracking  purposes.
8,Tesla.pdf,"Additionally, handling concerns at the initial stage helps prevent them from becoming bigger issues."
8,Tesla.pdf,"The case management system also allows the appropriate teams to review data to trend and issue spot, which  then can lead to proactive solutions before concerns arise."
8,Tesla.pdf,Internal Mobility: A program that advocates for and provides equal access to employee advancement  opportunities and retention with eligibility for opportunities based on standardized performance reviews.
8,Tesla.pdf,Opportunities are advertised on an internal site with career resources in addition to a monthly newsletter.
8,Tesla.pdf,We  also offer 1-on-1 support and personal consultations to understand the career aspirations of internal applicants.
8,Tesla.pdf,We encourage employees to raise concerns internally or externally.
8,Tesla.pdf,"An employee can raise concerns or  complaints to any member of management, Human Resources or Employee Relations (ER)."
8,Tesla.pdf,"If they prefer to  report another way, the Integrity Line is available 24 hours a day, seven days a week."
8,Tesla.pdf,The Integrity Line allows  employees to report concerns anonymously and without fear of retaliation.
8,Tesla.pdf,"If any employee raises a good faith concern, HR, together with ER, will ensure that employee concerns are  investigated promptly and impartially in a manner appropriate to the circumstances."
8,Tesla.pdf,"The Employee Relations  team engages in feedback loops with leaders and HR to provide guidance on any appropriate follow-up actions,  which range from additional communication and training to corrective action and discipline up to termination of  employment."
8,Tesla.pdf,"Employee engagement drives productivity, satisfaction and loyalty and plays a critical role in employee  retention."
8,Tesla.pdf,"Tesla’s engagement initiatives strive to make employees feel informed, valued and respected, while  company-wide open-door policies with leaders empower employees to make their ideas heard."
8,Tesla.pdf,"When we feel  connected to the Tesla community and mission, we unlock our full potential as a workforce."
8,Tesla.pdf,"To promote engagement, we lead initiatives driven by employee feedback."
8,Tesla.pdf,"Throughout the year, we use  roundtables, engagement surveys and other feedback forms to gather data and better understand the  employee experience."
8,Tesla.pdf,Our team uses this data to inform our communication strategies.
8,Tesla.pdf,"In addition to a monthly newsletter emailed to  all U.S. employees and physically posted at manufacturing sites, we launched a new company-wide internal  news platform with weekly updates on company news, employee recognition and events."
8,Tesla.pdf,"We highlight business, people and safety updates via both email and an expansive network of video screens."
8,Tesla.pdf,"In  2021, we also produced two live and virtual companywide all-hands."
8,Tesla.pdf,These channels pair with the revitalization of daily Start-Up meetings for assembly workers to streamline  communications across the Fremont Factory.
8,Tesla.pdf,HR members also staff on-site Answer Bar kiosks to address  employee questions and concerns at many of our office locations.
8,Tesla.pdf,Engagement requires making resources more accessible.
8,Tesla.pdf,"This translates to regular on-site tabling and fairs for  benefits, as well as making information available digitally."
8,Tesla.pdf,"We manage internal resource websites for product  knowledge, employee perks, recognition, employee volunteering, health and fitness and offer virtual info  sessions with subject matter experts."
8,Tesla.pdf,We are committed to providing disaster relief through product donations.
8,Tesla.pdf,Our relief efforts to the conflict in  Ukraine have provided people with the ability to communicate and power communities.
8,Tesla.pdf,"In March 2022, Tesla employees in Europe volunteered to design, prototype and deploy the first 50 kits  containing Powerwalls, Gateways and solar inverters to support continued energy access in Ukraine."
8,Tesla.pdf,"When  paired with one of the 250 solar panels dispatched by volunteers at Gigafactory Berlin, these mini power plants  can assist Ukrainian communications and essential services indefinitely by using solar to recharge Powerwalls."
8,Tesla.pdf,"Along with Starlink Terminals used for satellite internet access (made by SpaceX), the kits were shipped to the  Ukranian border in Poland, at which point they were transferred onto military trucks."
8,Tesla.pdf,"The kit can begin providing  power almost instantly, without any tools or technical experience required."
8,Tesla.pdf,"With the Powerwall kit alone, a user  can power Starlink for five days."
8,Tesla.pdf,"With solar panels installed and operational, the kits can provide indefinite  power for Starlink Terminal, plus a small appliance or laptop."
8,Tesla.pdf,"In addition to product donations, Tesla has opened free Supercharging at all stations in Poland, Slovakia and  Hungary to support those impacted by the recent events."
8,Tesla.pdf,"Within hours of implementation, Tesla emailed local  owners announcing that several Supercharger stations near Ukraine could be used by Tesla and non-Tesla  electric vehicles, free-of-charge."
8,Tesla.pdf,"In the aftermath of Hurricane Ida, Tesla worked with NGO partners such as the Footprint Project, and certified  installers in the New Orleans Area (Solar Alternatives, Posigen) to deploy Powerwall and solar panel disaster  relief systems."
8,Tesla.pdf,"We deployed 14 systems to over 10 sites, including food distribution centers, churches, a  warehouse, a fire station, a shelter and command center for NGOs."
8,Tesla.pdf,Most systems stayed in place for six weeks  while the grid was down; in cases where the building was too damaged to return power after the grid was back  up the systems remained in place for substantially longer.
8,Tesla.pdf,"Our partners estimate that these systems provided  power to over 1,000 people including recovery workers, food distribution volunteers and first responders."
8,Tesla.pdf,"After the Kentucky winter storms, we deployed two systems at a research and education center in Princeton,  Kentucky in partnership with the Footprint Project."
8,Tesla.pdf,These systems helped power communications trailers and  mobile offices for over 50 recovery workers.
8,Tesla.pdf,They are still deployed while the center is being rebuilt and we are  exploring ways to turn the trailers and mobile offices into a training center for future recovery workers.
8,Tesla.pdf,"In February 2021, Texas experienced a weather event that caused the widespread loss of power for several days  affecting thousands of residents."
8,Tesla.pdf,"Tesla provided a disaster relief system to Pathways Youth & Family Services,  Inc., a non-profit social service organization providing foster care, adoption and behavioral health services to  communities across Texas."
8,Tesla.pdf,The system consisted of four mobile Powerwall units (for a total of ~100kWh of  batteries and 40kW of power).
8,Tesla.pdf,"With this system, Pathways was able to restore heat and power to its facilities,  enabling it to resume housing and other social services to children."
8,Tesla.pdf,"In 2021, our focus remained on protecting people, the planet, our property and products."
8,Tesla.pdf,"We were able to  improve our performance in Environmental, Health, Safety and Security (EHS&S) by turning to the experts in  Tesla – our own employees."
8,Tesla.pdf,"We evolved the way we define safety, developed internal tools to drive execution,  actively sought worker improvement suggestions and established a more structured EHS&S audit program to  identify safeguards and drive operational excellence throughout all areas of the business."
8,Tesla.pdf,"As we grew and evolved as an EHS&S organization, so did our view of safety."
8,Tesla.pdf,The Human and Organizational  Performance (HOP) and Operational Learning group was developed in 2021 to integrate our new view of safety  into the organization.
8,Tesla.pdf,"In an ever-changing and dynamic work environment, we recognized the need to focus on creating the ability to  fail safely."
8,Tesla.pdf,"Creating the ability to fail safely is comprised of three components: 
1."
8,Tesla.pdf,Engaged workers: workers who are connected to and care about the work they do.
8,Tesla.pdf,"When workers are  engaged, they are more likely to identify and communicate vulnerabilities in the system."
8,Tesla.pdf,2.
8,Tesla.pdf,"Agility: the ability to continuously navigate and adapt in an ever-changing, complex and dynamic work  environment."
8,Tesla.pdf,3.
8,Tesla.pdf,"Safeguards: the hardware, software and human actions that directly prevent an event or mitigate a bad  outcome."
8,Tesla.pdf,"Instead of defining safety as the absence of accidents, we define safety as the presence of capacity."
8,Tesla.pdf,Capacity  can be defined as the ability to mitigate outcomes and reduce system brittleness.
8,Tesla.pdf,"In order to build capacity and allow our workers to fail safely, we needed a more dynamic approach to how we  collect and manage data that allows us to make decisions that reduce risk."
8,Tesla.pdf,"In response to that need, we  developed an internal EHS&S tool named MyEHS to help drive execution and improve outcomes by allowing the  intake and visualization of data globally."
8,Tesla.pdf,"We designed and deployed 11 modules in 2021, allowing us to better  manage our EHS&S information, identify emerging risks and take action to implement improvements suggested  by our employees."
8,Tesla.pdf,Foremost in this effort was our improvement suggestion module — Take Charge.
8,Tesla.pdf,"Combined with Action Tracker,  this module allows workers to submit improvement suggestions in various categories, including environment,  health, safety, security, people and accuracy, while connecting with their supervisors and other work groups to  identify and implement solutions to improve the presence of safeguards."
8,Tesla.pdf,"Leading the way with Take Charge submissions is Sherry Ihrig, with over 1,800 improvement suggestions to  safety, processes, cost-savings and more since the program’s start in early 2021."
8,Tesla.pdf,"“Tesla promotes the concept that ‘safety is a shared responsibility,’ and the Take Charge program truly  empowers me to take a more active role in sharing that responsibility,” Ihrig said."
8,Tesla.pdf,"“The Take Charge program encourages associates to increase their awareness of the work environment,” Ihrig said."
8,Tesla.pdf,"“When these and other potential safety hazards are noticed and resolved, it allows associates to improve  their overall work performance.” 
While Ihrig has enjoyed many parts of her experience at Tesla, from teaming up with “hardworking, outgoing  individuals” to learning how to operate a fire extinguisher in emergency response training, the most exciting  part has been the Take Charge program."
8,Tesla.pdf,"Engaged employees like Sherry help Tesla build capacity to ensure safeguards are in place and functioning, so  that when we fail, we fail safely."
8,Tesla.pdf,"Since the emergence of COVID-19 in 2019 and the subsequent variants, we have proactively protected our  workers."
8,Tesla.pdf,"Teams have contributed to country, state and local regulations to ensure the voice of industry was  represented in the drafting and implementation of policies."
8,Tesla.pdf,Our pandemic management team continues to engage with employees at all levels.
8,Tesla.pdf,We consistently re-examine  operations through risk assessments as a key element for managing the ever-changing COVID-19 work  environment.
8,Tesla.pdf,Our dedicated Infectious Disease Team aggressively monitors on-going changes across the world  to stay healthy and compliant with the differences in localities.
8,Tesla.pdf,"• Conducted 59 free, on-site COVID-19 vaccination clinics • Administered 14,811 COVID-19 vaccinations • Received vaccination and booster information from 48% of employees using our internal tracking system,  helping monitor progress • Gifted employees $86,500 in cash and prizes to encourage vaccinations 
We established the Compliance Audit Program in 2021 to provide an objective assessment of the management  of EHS&S risk at a site level throughout the various businesses."
8,Tesla.pdf,"We have conducted 31 audits so far that: 
• Focused on compliance with Tesla EHS&S standards and regulatory requirements • Engaged site-level EHS&S professionals to audit other Tesla sites, maximizing technical knowledge across the  businesses • Identified best practices that can be replicated across other sites • Provided guidance and assistance to sites addressing and closing out corrective and preventive actions 
The audit outcomes provided opportunities for workers to identify and employ improvement solutions, adjust  to the changing work environment where necessary, verify and validate existing safeguards, and implement new  safeguards and improve our overall capacity."
8,Tesla.pdf,Gigafactory Nevada became the first Tesla site to have a Voluntary Protection Program (VPP) application  accepted.
8,Tesla.pdf,VPP is an OSHA program that recognizes employers in the private industry who have implemented  effective safety and health management systems and maintain injury and illness rates below national Bureau of  Labor Statistics averages for their respective industries.
8,Tesla.pdf,Next step will be a rigorous onsite evaluation by a team  of health and safety professionals in May 2022.
8,Tesla.pdf,"Security of our people, the planet, our property and products continues to be a core factor to enable  production execution and build capacity throughout our entire organization."
8,Tesla.pdf,"Our manufacturing locations have dedicated physical and technical security teams, while at our service centers  and remote sites, we augment physical security with our SHIELD ambassadors."
8,Tesla.pdf,"SHIELD is Tesla's Security  Ambassador project that helps increase security awareness at all Tesla locations, especially those without an  on-site security team."
8,Tesla.pdf,"The Tesla SHIELD program is designed to educate individuals with the basic security requirements for their  building, to allow them to present the issues to their site manager for resolution and be able to escalate larger  issues to the Security Team for support."
8,Tesla.pdf,"• 271 Security SHIELD Ambassadors registered at 176 locations across 24 countries to help support on-site  security needs • 37,154 workers trained in basic security and awareness courses"
8,Tesla.pdf,"As we continue to increase production, our focus remains on maintaining positive safety records."
8,Tesla.pdf,"We examine  our safety data to identify emerging risks, comparable events for innovative solutions and to better understand  how we can systematically improve across our highest risk areas to help keep our people, the planet, our  products and property safe."
8,Tesla.pdf,"We have turned our attention away from traditional OSHA metrics, but we continue to maintain information on  them for regulatory purposes."
8,Tesla.pdf,"We use these metrics, amongst many others, to examine how how we can see the  results of our commitment to safety."
8,Tesla.pdf,This will be the last year that we present recordable injuries per car produced – which captures all injuries and  illness regardless of their severity or relation to work.
8,Tesla.pdf,"Instead, we will use the American Society for Testing and  Materials (ASTM) standard E2920-19."
8,Tesla.pdf,"ASTM better represents our global reach and more clearly illuminates  serious injuries and illnesses, allowing our focus to remain on preventing and mitigating outcomes of our  highest-risk activities."
8,Tesla.pdf,"As our manufacturing footprint expanded into Austin and Berlin, and our Shanghai location accelerated  production, Fremont continued with the unwavering manufacturing of all Tesla cars."
8,Tesla.pdf,"Fremont Days Away, Restricted or Transferred (DART) rate has remained below the North American Industry  Classification System (NAICS) average for automobile manufacturing for the previous three years and continues  to drive performance through the integration of safety in design and the verification and validation of  safeguards."
8,Tesla.pdf,"In order to concentrate on the events that matter most, we have made great efforts to increase our focus on  events of significant consequence."
8,Tesla.pdf,"We continue to track and report on OSHA statistics for our U.S.-based sites,  such as DART rates for more serious injuries/illnesses, but we are shifting our view to be more forward thinking  and globally inclusive."
8,Tesla.pdf,We transitioned to the ASTM standard E2920-19 as our global metric in 2020 to better reflect our global  presence and have an increased focus on serious injuries and illnesses.
8,Tesla.pdf,"Other automakers have not yet adopted  this standard, so we are benchmarking against other manufacturing and service industries."
8,Tesla.pdf,We made this  change in response to studies indicating the statistical invalidity of previous metrics (Total Recordable Injury  Rate [TRIR]) as measures of safety outcomes.
8,Tesla.pdf,We continue to concentrate our prevention and mitigation efforts in our highest risk areas across all lines of  business and are accelerating forward with our strategies to ensure essential safeguards are in place and  functioning.
8,Tesla.pdf,"In 2020, COVID–19 impacted our operations including the shutdown of the Fremont Factory;  therefore, we are using 2021 as our baseline year."
8,Tesla.pdf,"Sadly in 2021, Tesla experienced a fatality which occurred during a vehicle test drive outside of the U.S.  Extensive global actions have been implemented based on our operational learning including limiting speeds  and designated test drive routes."
8,Tesla.pdf,"In 2021, we kicked off our Constructing Our Future initiative that focused on empowering our project teams and  partners to accelerate contractor onboarding as well as to simplify our requirements to ensure work is  conducted safely and effectively."
8,Tesla.pdf,"Rather than uploading a Job Hazard Analysis (JHA) completed off-site, contractors and suppliers are now  expected to meet a Tesla Responsible Person and EHS&S professional at the location of work to complete a  Pre-Work Risk Assessment."
8,Tesla.pdf,"Over 5,000 companies were onboarded, and 587 Tesla Responsible Persons (TRP) and Contractor Responsible  Persons (CRP) were trained in the new process."
8,Tesla.pdf,"This level of involvement resulted in increased contractor  responsibility, improved communication and more thorough Pre-Work Risk Assessments, which identified  critical and high-risk activities."
8,Tesla.pdf,Shifting from a hazard-based approach to a risk-based approach provides a better opportunity for EHS&S  success by discussing critical and high-risk operations.
8,Tesla.pdf,"In addition, we support the Constructing Our Future with written procedures, training resources and forms  which are easily accessible to Tesla stakeholders."
8,Tesla.pdf,"This strategic approach helps us create the framework  necessary to build safely, efficiently and consistently."
8,Tesla.pdf,"We are on schedule to release the new and improved supplier and contractor onboarding and management  system, Workforce Management, in the second quarter of 2022."
8,Tesla.pdf,"This simple, scalable, centralized system will  build on the efficiencies of the interim onboarding process and provide better visibility for managers and  engineers to track performance."
8,Tesla.pdf,The biggest environmental impact is achieved through early displacement of ICE vehicles and replacing them  with EVs.
8,Tesla.pdf,"Additionally, we want to displace fossil-based energy generation with renewable energy generation."
8,Tesla.pdf,"As of the end of 2021, Tesla (including SolarCity prior to its 2016 acquisition by Tesla) has installed almost 4.0  Gigawatts of solar systems and cumulatively generated over 25.0 Terawatt-hours (TWhs) of emissions-free  electricity."
8,Tesla.pdf,"For reference, that is more energy generated by our installations than the total energy Tesla has used  to run all our factories since we began producing Model S in 2012 and electricity used to power all of our  vehicles in that same period combined."
8,Tesla.pdf,We are striving to always remain a net contributor to renewable energy generation.
8,Tesla.pdf,It is our goal to eventually  have all our manufacturing energy needs satisfied through renewable sources where possible.
8,Tesla.pdf,"Additionally, we  are hoping to see more Tesla vehicle customers installing solar panels or Solar Roof along with a Powerwall to  meet their own energy needs in a sustainable way."
8,Tesla.pdf,"Introduction In addition to an updated Lifecycle Analysis (LCA) for Model 3 and Model Y, we are reporting total Scope 1 and  Scope 2 emissions and use-phase emissions of our vehicles 
In this year’s report we are reporting our Scope 1 (direct emissions from our facilities) and Scope 2 (purchased  electricity, heat, etc."
8,Tesla.pdf,for our facilities) emissions resulting from global operations.
8,Tesla.pdf,This information is not only  important to benchmark our performance against other manufacturers but is also the first step to track  progress as we continue to work to decarbonize our own operations.
8,Tesla.pdf,"While the most important work we can do  to reduce GHG emissions is through selling as many of our products as possible, we are also committed to  reducing carbon emitted from our own operations longer term."
8,Tesla.pdf,"This is not only the right thing to do, but it also  makes business sense as we reduce the resource intensity of our processes."
8,Tesla.pdf,"It is possible to fully decarbonize the manufacturing and use of EVs – this is economically unfeasible for ICE  vehicles 
We are often asked if electric vehicles (EVs) are more sustainable than internal combustion engine (ICE)  vehicles."
8,Tesla.pdf,"The environmental impact of zero-emission transport and energy products, like the products that Tesla  produces and sells, is undeniably more positive than the GHG-emitting alternatives."
8,Tesla.pdf,"This becomes more  pronounced when determining the lifetime impact of EVs versus ICE vehicles, which requires looking at the  entire lifecycle — from raw materials to use-phase emissions to disposal — and not just at vehicle usage  emissions."
8,Tesla.pdf,"• Using Worldwide Harmonized Light Vehicle Test Procedure (WLTP) or Environmental Protection Agency  (EPA) fuel/energy consumption data (both of which overestimate fuel-economy and underestimate  emissions) rather than real-world data 
The manufacturing process of Model 3 and Model Y currently results  in slightly higher GHG emissions than an equivalent combustion  engine vehicle."
8,Tesla.pdf,"However, based on the global weighted average grid  mix, Model 3 and Model Y have lower lifetime emissions than an  equivalent ICE after driving 6,500 miles."
8,Tesla.pdf,"Lifetime CO2e emitted by an average internal combustion engine  vehicle (model year 2021) sold in the U.S. through its use-phase,  excluding CO2e emitted during the oil refining phase."
8,Tesla.pdf,"The most important variable in a lifecycle analysis of an automobile is real-world fuel consumption or electricity  consumption, as applicable, which impacts the use-phase of the lifecycle."
8,Tesla.pdf,"Various efficiency testing cycles such  as NEDC, WLTP or EPA do not truly represent real-world fuel or energy consumption."
8,Tesla.pdf,"Therefore, we used:  
EV energy consumption: Real world energy consumption based on 25 billion miles traveled Tesla Model 3 and  Model Y vehicles, including energy losses during the charging process."
8,Tesla.pdf,"ICE fuel consumption: Data provided by Consumer Reports, which reports model year 2020 mid-size premium  sedans achieve 24.3 MPG on average."
8,Tesla.pdf,"This translates to over 400 grams of CO2e per mile once we account for  emissions generated through the extraction, refining and shipment of oil."
8,Tesla.pdf,"The carbon impact of ICE vehicles remains the same every year of use, but for EVs, it should improve every year 
Based on publicly available sales and fleet data, we estimate that an average vehicle in the U.S. is driven slightly  less than 12,000 miles per year for about 17 years before it is scrapped."
8,Tesla.pdf,"Furthermore, as an ICE vehicle ages, its  fuel efficiency only remains stable if serviced properly."
8,Tesla.pdf,"On the other hand, electricity generation to charge EVs  has become “greener” over time with the addition of cleaner energy sources to the grid."
8,Tesla.pdf,"Below, we show zero- emission electricity generation capacity (including nuclear) in the U.S. since 2015."
8,Tesla.pdf,"Even without factoring in any  changes to federal policy or an acceleration of the adoption of renewables in the U.S. (which is likely), if current  trends remain stable, emissions generated through EV charging should continue to decline over time."
8,Tesla.pdf,1NEDC = New European Driving Cycle; WLPT = Worldwide Harmonized Light Vehicles Test Procedure; EPA = U.S. Environmental Protection Agency 22021-2040 Tesla estimate based on recent grid mix shifts.
8,Tesla.pdf,Conservatively assumes no change in federal policy or acceleration of move to renewables in the  U.S. for electricity generation.
8,Tesla.pdf,"This includes emissions from upstream supply chain, direct emissions from manufacturing and electricity  consumption and use-phase emissions when charged from a grid with a generation mix that reflects the  geographic distribution of Model 3 and Model Y deliveries in the U.S., Europe and China."
8,Tesla.pdf,"Below are the lifecycle  emissions scenarios we show, and the assumptions used in each of the charts on the following pages: 
Average Premium ICE: The reference ICE vehicle is based on an average of mid-size premium sedans and mid- size premium crossover SUVs, with a real-world fuel economy of 24.3 MPG."
8,Tesla.pdf,Model 3/Y* Personal Use (Grid Charged): What emissions per mile could be if a Model 3/Y were principally  charged at home from the grid.
8,Tesla.pdf,"Model 3/Y Ridesharing Use (Grid Charged): What emissions per mile could be if a Model 3/Y were used for  ridesharing over one million miles using cell chemistry from Tesla energy products, charged from the grid."
8,Tesla.pdf,Model 3/Y Personal Use (Solar Charged): What emissions per mile could be if a Model 3/Y were principally  charged at home using a solar system and energy storage.
8,Tesla.pdf,Model 3/Y Ridesharing Use (Solar Charged): What emissions per mile could be if a Model 3/Y were used for  ridesharing over one million miles using cell chemistry from our energy products and if it were only charged  using a solar system and energy storage.
8,Tesla.pdf,• Charging a Model 3/Y using solar panels and a Powerwall adds emissions to the manufacturing phase while  reducing use-phase emissions to as low as zero when 100% of charging is done using that system.
8,Tesla.pdf,• We conservatively assume no additional renewable energy capacity on the grid during the life of the vehicle  given the shape of the renewable energy adoption curve is still very much up for debate.
8,Tesla.pdf,"• Manufacturing phase emissions for Model 3/Y in the U.S. represent a Fremont-made vehicle, while  manufacturing phase emissions in Europe and China represent a China-made vehicle."
8,Tesla.pdf,* This year we have added the impact of Model Y to the emissions per mile calculation in our LCA.
8,Tesla.pdf,Given that Model 3 and Model Y have 70%+  parts commonality and share many manufacturing processes their GHG footprints are very similar.
8,Tesla.pdf,We have decided to present the LCA as a  weighted average of Model 3 and Model Y based on production share for each vehicle (for manufacturing phase emissions) and delivery volumes  in each region (for use-phase emissions).
8,Tesla.pdf,"To put this in perspective, average GHG emissions from charging one New York-based Tesla vehicle equates to  the emissions from an ICE vehicle with a fuel economy of 109 MPG (no such vehicle is on the market)."
8,Tesla.pdf,"Even  when charging a Tesla in Michigan, where approximately 60% of energy comes from natural gas and coal, the  emissions from our vehicles still equates to the emissions from an ICE vehicle with 52 real-world MPG  (considerably more in terms of EPA rated MPG)."
8,Tesla.pdf,"As more regions adopt sustainable energy solutions to  generate power, emissions related to charging an EV from the grid will decrease even further."
8,Tesla.pdf,"EV customers can increase their renewable energy mix by installing solar panels or a Solar Roof and an energy  storage solution, such as Powerwall, in their homes."
8,Tesla.pdf,"This dramatically reduces the lifetime carbon footprint of an  EV, even when accounting for the carbon footprint of both the solar panel/Solar Roof and Powerwall  manufacturing and upstream supply chain."
8,Tesla.pdf,"A cleaner grid in Europe means a bigger emissions gap between Model 3 and a comparable ICE vehicle 
In Europe, the U.K. and EFTA (Iceland, Liechtenstein, Norway and Switzerland), larger portions of energy  generation come from either renewable sources or nuclear, which means that in Europe the use-phase emissions  gap between ICEs and EVs is even wider than it is in the U.S. 
On the other hand, since an average European driver covers fewer miles per year than a U.S. driver, emissions  from the manufacturing phase are divided by fewer miles."
8,Tesla.pdf,"While in the U.S., an average vehicle covers 200,000  miles before getting scrapped, in Europe, total mileage is closer to 150,000 miles."
8,Tesla.pdf,We used Austria as an example of how use-phase emissions should evolve once the European grid becomes  greener.
8,Tesla.pdf,"As seen in the chart on the right, in Austria, all-in lifecycle emissions of a personal, grid-charged Model  3Y are over 3.5x lower than all-in lifecycle emissions of an equivalent ICE vehicle."
8,Tesla.pdf,"In China, much of the grid is powered by coal."
8,Tesla.pdf,"That said, even in this scenario, charging a Tesla Model 3Y from  the grid is still less emission intensive than running an ICE vehicle."
8,Tesla.pdf,"Just like in Europe, we have assumed a  vehicle lifetime of 150,000 miles."
8,Tesla.pdf,We are expecting the grid mix in China to improve dramatically over time as China remains a dominant deployer  and manufacturer of renewable energy.
8,Tesla.pdf,Sichuan Province (with a population of 81 million) is a great example of  this.
8,Tesla.pdf,"In this province, given the high percentage of renewable energy penetration, charging an EV from the grid  is less polluting than charging an EV in most global countries or states."
8,Tesla.pdf,"In conclusion, even as of 2021, charging a Tesla Model 3Y in any of our major markets is more environmentally  friendly than burning gasoline."
8,Tesla.pdf,"Considering that vehicles are used for 17 to 20 years before getting scrapped, it  is reasonable to assume that in the coming years, the gap in emissions per mile between EVs and ICEs will only  get wider."
8,Tesla.pdf,Tesla vehicles are among the most efficient EVs built to date.
8,Tesla.pdf,"In the early days of Model S production, we were  able to achieve energy efficiency of 3.1 EPA miles / kWh."
8,Tesla.pdf,"Model Y All-Wheel Drive (AWD) achieves 4.1 EPA miles  / kWh, which makes it the most efficient electric SUV produced to date."
8,Tesla.pdf,The gap between Tesla AWD vehicle  efficiency continues to stand out compared to competitors in the same segment.
8,Tesla.pdf,"While achieving the best-in- class energy efficiency, our AWD models can accelerate to 60 mph in just 4.2 seconds (4.8s for Model Y) and  reach a top speed of 145 mph (135 mph for Model Y)."
8,Tesla.pdf,"In isolation, high energy efficiency is already difficult to  achieve, but getting both performance and efficiency is the tricky part."
8,Tesla.pdf,The energy efficiency of Tesla vehicles will continue to improve as we improve our technology and powertrain  efficiency.
8,Tesla.pdf,"It is also reasonable to assume that our high-mileage products, such as our future Tesla Robotaxis,  will be designed for maximum energy efficiency as handling, acceleration and top speed become less relevant."
8,Tesla.pdf,This will minimize cost for our customers as well as reduce the carbon footprint per mile driven.
8,Tesla.pdf,Building a factory from the ground up with sustainability in mind can have a material impact on reducing energy  use.
